account_id,name,risk_score,dpd,total_debt,due_date,loan_type,region,last_payment_date,payment_frequency,partial_payments_count,payment_channel,last_contact_channel,response_time_avg,bot_interaction_score,call_pickup_rate,occupation_type,region_income_level,loan_purpose,stage_last_contacted,touchpoints_count,recommended_next_action,age,monthly_income,last_payment_days_ago,contact_channel,response_behavior,risk_level,dpd_bucket,income_level,ai_risk_score,last_contact_date,recovered
ACCT01494,User_1494,0.8791026063940739,18,29207.069189592832,2025-07-05,Car Loan,North,2025-05-11,Irregular,1,BankBranch,LINE,28,0.49,0.49,Business Owner,High,Consumption,Stage 1,3,Send SMS,36,39171.23390534289,8,Voice,Responsive,High,8–30,Mid,0.9032709123699687,2025-07-08,1
ACCT01495,User_1495,3.3342199051357513,21,25181.68653046287,2025-06-16,Credit Card,Central,2025-07-08,Irregular,3,LINE,Phone,8,0.18,0.36,Unemployed,Medium,Emergency,Stage 0,8,LINE Bot,23,67893.15957752561,83,None,Ignored,High,8–30,High,0.49947838311608755,2025-06-30,1
ACCT01496,User_1496,4.882185776318246,12,98681.60101894452,2025-08-04,SME Loan,Northeast,2025-05-31,Monthly,4,ATM,Email,42,0.2,0.36,Salaried,Medium,Investment,Stage 1,10,Escalate,60,45669.976474355,89,Voice,Ignored,Medium,8–30,High,0.5776285123506868,2025-07-03,1
ACCT01497,User_1497,4.403007153272796,28,77898.32769618355,2025-07-04,Home Loan,South,2025-05-26,Irregular,0,LINE,Phone,26,0.12,0.99,Freelancer,High,Investment,Stage 0,8,Call,62,73517.00891751688,1,LINE,Ignored,Low,8–30,High,0.7199453113531774,2025-06-26,1
ACCT01498,User_1498,3.4067324611862846,31,67952.11009078601,2025-06-23,Car Loan,North,2025-06-24,Monthly,0,ATM,Phone,38,0.78,0.91,Unemployed,Low,Investment,Stage 0,5,Escalate,18,52710.103863205506,42,Voice,Slow,Low,8–30,High,0.7136378008511778,2025-07-11,1
ACCT01499,User_1499,2.958125051622925,15,84386.40436817396,2025-07-07,Home Loan,Northeast,2025-06-27,Monthly,2,LINE,Email,47,0.02,0.01,Freelancer,Low,Investment,Stage 2,4,Call,51,76088.47012703733,83,SMS,Slow,Low,8–30,High,0.6486710204938109,2025-06-14,0
ACCT01500,User_1500,1.4950538984023662,25,60631.70493250403,2025-07-06,Home Loan,South,2025-06-09,Monthly,0,MobileApp,Email,53,0.4,0.92,Business Owner,Medium,Investment,Stage 0,10,Call,55,34475.07423122297,56,SMS,Slow,High,8–30,Mid,0.5128384110764136,2025-06-14,0
ACCT01501,User_1501,1.6767221523332756,25,69178.92764408802,2025-07-29,SME Loan,Northeast,2025-06-01,Irregular,5,MobileApp,Email,70,0.43,0.72,Business Owner,Medium,Consumption,Stage 1,7,LINE Bot,55,70508.90901943877,55,Voice,Responsive,Medium,8–30,High,0.6245454764416253,2025-06-23,0
ACCT01502,User_1502,0.0,0,42244.097912496974,2025-07-23,Car Loan,Northeast,2025-05-13,Irregular,1,MobileApp,Phone,22,0.99,0.67,Salaried,High,Consumption,Stage 2,3,Send SMS,36,39184.55009502161,37,SMS,Ignored,Low,0–7,Mid,0.7857967899403824,2025-06-27,1
ACCT01503,User_1503,0.0,7,44471.68347915356,2025-07-17,Home Loan,Northeast,2025-06-22,Irregular,2,BankBranch,LINE,35,0.9,0.65,Salaried,Low,Consumption,Stage 2,7,Escalate,35,46652.91736883543,41,SMS,Slow,Low,8–30,High,0.71877158581842,2025-07-04,1
ACCT01504,User_1504,0.793251085178096,20,43348.79718917041,2025-06-15,Credit Card,Northeast,2025-07-02,Monthly,5,ATM,LINE,4,0.86,0.17,Business Owner,Low,Consumption,Stage 1,5,LINE Bot,53,77954.5599396583,22,SMS,Slow,Low,8–30,High,0.9625994674527114,2025-06-19,0
ACCT01505,User_1505,0.009630754950143094,10,62580.990847400724,2025-06-25,Car Loan,Bangkok,2025-06-27,Irregular,0,ATM,Email,40,0.34,0.7,Unemployed,Medium,Emergency,Stage 1,6,Send SMS,34,20175.652325164087,21,Voice,Ignored,High,8–30,Mid,0.9113075254451921,2025-06-23,0
ACCT01506,User_1506,0.0,18,98710.1382072978,2025-07-13,Personal Loan,North,2025-06-13,Weekly,2,MobileApp,Email,55,0.16,0.26,Freelancer,Low,Investment,Stage 1,10,Call,53,45818.86707501921,12,LINE,Ignored,Low,8–30,High,0.9848390896877768,2025-07-09,1
ACCT01507,User_1507,1.6227748949134306,21,5420.365991403289,2025-06-13,Credit Card,Bangkok,2025-06-28,Irregular,4,LINE,SMS,17,0.84,0.88,Salaried,Low,Consumption,Stage 0,8,Escalate,37,64243.660249645014,28,None,Responsive,Low,8–30,High,0.8553716647129493,2025-06-16,0
ACCT01508,User_1508,2.3506104171410214,30,67028.63212548611,2025-08-03,Car Loan,Bangkok,2025-07-09,Weekly,2,ATM,Email,31,0.19,0.73,Business Owner,High,Consumption,Stage 2,5,Call,52,55068.356364792126,24,LINE,Slow,High,8–30,High,0.5398282551271105,2025-06-19,0
ACCT01509,User_1509,0.6268137725836948,17,57165.47512813278,2025-06-18,Home Loan,Bangkok,2025-05-30,Weekly,4,ATM,SMS,67,0.16,0.84,Unemployed,Medium,Emergency,Stage 1,5,LINE Bot,23,72214.6670948877,66,Voice,Slow,High,8–30,High,0.5455355953987614,2025-06-15,0
ACCT01510,User_1510,3.365060162110524,8,53998.3514021171,2025-08-01,SME Loan,South,2025-06-16,Monthly,2,BankBranch,Phone,36,0.12,0.48,Freelancer,Medium,Consumption,Stage 2,6,Send SMS,23,51945.63898876874,71,LINE,Ignored,High,8–30,High,0.7884925546415449,2025-06-22,0
ACCT01511,User_1511,0.0,26,69798.41863975913,2025-06-16,Car Loan,Central,2025-05-17,Weekly,2,BankBranch,Phone,26,0.58,0.49,Business Owner,Low,Consumption,Stage 0,6,Call,38,64357.57643163397,62,Voice,Slow,Low,8–30,High,0.6510249053285546,2025-06-25,0
ACCT01512,User_1512,0.0026810814405637817,17,13871.504614668218,2025-07-02,Credit Card,Central,2025-05-24,Monthly,1,BankBranch,SMS,52,0.99,0.05,Salaried,Low,Consumption,Stage 0,1,Call,35,72081.0404964621,21,Voice,Ignored,High,8–30,High,0.5276457298519843,2025-07-01,1
ACCT01513,User_1513,0.0,0,31871.218200689607,2025-07-12,Car Loan,Bangkok,2025-07-04,Irregular,0,BankBranch,Phone,46,0.04,0.03,Unemployed,Medium,Consumption,Stage 1,1,Call,25,34938.39803253326,54,LINE,Responsive,High,0–7,Mid,0.5547682426992756,2025-06-16,1
ACCT01514,User_1514,0.0,15,53764.30061385801,2025-08-08,Credit Card,Northeast,2025-05-15,Monthly,3,MobileApp,LINE,26,0.2,0.27,Unemployed,High,Emergency,Stage 2,2,Call,37,49976.55269499424,79,SMS,Slow,Medium,8–30,High,0.8738797209128518,2025-06-18,0
ACCT01515,User_1515,0.3446386283146015,1,71791.7426638573,2025-06-25,Home Loan,South,2025-06-10,Irregular,5,LINE,LINE,38,0.3,0.06,Freelancer,Medium,Investment,Stage 2,10,Call,45,28464.88412989866,2,LINE,Ignored,Low,0–7,Mid,0.7429085443481152,2025-07-12,1
ACCT01516,User_1516,0.436504983233433,0,35109.501151091856,2025-07-30,Personal Loan,North,2025-05-21,Monthly,0,MobileApp,Phone,49,0.89,0.84,Salaried,High,Emergency,Stage 0,1,LINE Bot,20,21233.81665862798,39,Voice,Responsive,High,0–7,Mid,0.6059257920133714,2025-07-13,1
ACCT01517,User_1517,3.596899486484262,25,50063.30921679738,2025-06-16,SME Loan,Northeast,2025-07-01,Weekly,4,LINE,LINE,20,0.1,0.94,Unemployed,Low,Investment,Stage 0,6,Call,25,43341.30664798943,86,Voice,Ignored,Low,8–30,High,0.9938469314492641,2025-07-02,1
ACCT01518,User_1518,1.3716233691095552,28,24706.709325437136,2025-07-29,Home Loan,Northeast,2025-06-20,Weekly,4,MobileApp,LINE,24,0.92,0.38,Salaried,High,Emergency,Stage 2,10,Send SMS,60,62523.828551805025,20,None,Slow,Medium,8–30,High,0.7028865294345207,2025-06-19,0
ACCT01519,User_1519,0.0,15,49989.91446878218,2025-07-10,SME Loan,Bangkok,2025-05-30,Irregular,0,BankBranch,SMS,10,0.21,0.41,Unemployed,Low,Consumption,Stage 0,10,Send SMS,47,21783.510348980602,31,SMS,Ignored,Medium,8–30,Mid,0.6759330390578528,2025-06-14,0
ACCT01520,User_1520,4.468185132668377,32,58741.54667376152,2025-07-09,Credit Card,North,2025-06-13,Weekly,2,BankBranch,SMS,48,0.98,0.86,Unemployed,High,Consumption,Stage 1,5,Send SMS,49,20233.52039573292,19,None,Ignored,Low,8–30,Mid,0.7867871162551244,2025-07-09,1
ACCT01521,User_1521,2.7620673910507056,13,20710.673819195254,2025-06-11,Home Loan,Bangkok,2025-06-26,Irregular,0,LINE,LINE,72,0.9,0.75,Unemployed,High,Consumption,Stage 2,5,LINE Bot,61,62565.76441852093,81,None,Slow,Medium,8–30,High,0.9830368520636538,2025-06-26,1
ACCT01522,User_1522,1.4141954069372316,24,44538.99183790256,2025-07-06,Credit Card,South,2025-05-26,Irregular,1,BankBranch,LINE,48,0.84,0.64,Business Owner,Medium,Emergency,Stage 0,2,LINE Bot,61,11736.238164321525,82,LINE,Responsive,High,8–30,Low,0.988501468877631,2025-07-02,1
ACCT01523,User_1523,0.4470318023003362,18,11666.445916304016,2025-07-19,Home Loan,South,2025-05-13,Weekly,4,LINE,Email,8,0.43,0.58,Unemployed,High,Investment,Stage 1,1,Send SMS,55,75130.04612534189,46,None,Ignored,Low,8–30,High,0.752627612684286,2025-06-14,0
ACCT01524,User_1524,0.0,4,80207.35049396183,2025-08-06,Personal Loan,Northeast,2025-06-07,Monthly,1,ATM,LINE,19,0.61,0.46,Freelancer,Low,Consumption,Stage 2,2,Escalate,21,54846.02733648463,6,LINE,Slow,Medium,0–7,High,0.6161409283321337,2025-06-18,0
ACCT01525,User_1525,0.0,18,10964.286830044786,2025-06-16,Home Loan,Central,2025-05-17,Irregular,4,ATM,SMS,31,0.08,0.79,Unemployed,High,Emergency,Stage 1,7,LINE Bot,28,66198.19321908554,12,Voice,Slow,High,8–30,High,0.6723937555710676,2025-06-18,0
ACCT01526,User_1526,2.447497239408372,10,50173.33880273027,2025-08-07,Home Loan,Northeast,2025-05-21,Irregular,2,ATM,Phone,26,0.32,0.05,Unemployed,High,Investment,Stage 2,8,Call,19,62710.75467103824,49,SMS,Responsive,High,8–30,High,0.8856610632451731,2025-06-29,1
ACCT01527,User_1527,4.509172611869218,3,48774.573505572254,2025-07-03,Credit Card,Bangkok,2025-05-20,Irregular,1,LINE,LINE,14,0.86,0.73,Unemployed,Low,Investment,Stage 2,8,Send SMS,23,78985.93086883714,36,Voice,Responsive,Medium,0–7,High,0.9432137762572368,2025-07-01,1
ACCT01528,User_1528,3.426487056544378,22,76950.14640765188,2025-07-19,Credit Card,Bangkok,2025-06-24,Irregular,5,LINE,SMS,22,0.73,0.34,Salaried,Medium,Consumption,Stage 1,8,LINE Bot,47,36525.555234820335,78,Voice,Ignored,High,8–30,Mid,0.5091732559038166,2025-07-05,1
ACCT01529,User_1529,0.0,0,12466.99506655338,2025-07-14,Credit Card,Northeast,2025-07-05,Monthly,2,BankBranch,LINE,36,0.52,0.15,Unemployed,High,Investment,Stage 1,10,Escalate,24,48091.06931856245,67,SMS,Responsive,Low,0–7,High,0.7503919923315525,2025-07-12,1
ACCT01530,User_1530,0.0,25,85917.99268196573,2025-07-13,Car Loan,South,2025-07-08,Monthly,5,LINE,Phone,29,0.54,0.82,Unemployed,Low,Investment,Stage 2,9,Call,61,11353.662409067294,21,Voice,Ignored,Low,8–30,Low,0.6839513992027032,2025-06-18,0
ACCT01531,User_1531,0.7917724938224079,17,22867.11039816602,2025-07-21,Credit Card,North,2025-06-04,Weekly,4,BankBranch,Phone,41,0.49,0.52,Freelancer,High,Investment,Stage 1,8,Call,56,77966.05645585558,9,LINE,Responsive,High,8–30,High,0.9515785729714247,2025-06-19,0
ACCT01532,User_1532,0.0,28,49764.278874524345,2025-07-09,Personal Loan,South,2025-05-12,Monthly,3,ATM,LINE,33,0.62,0.25,Salaried,High,Consumption,Stage 2,7,LINE Bot,64,45716.63406688215,59,None,Slow,High,8–30,High,0.6692008464772093,2025-06-14,0
ACCT01533,User_1533,1.1963354283695629,12,34405.7350740722,2025-08-02,Car Loan,Central,2025-07-02,Irregular,2,BankBranch,LINE,13,0.38,0.07,Freelancer,High,Investment,Stage 0,1,LINE Bot,62,59191.911110861176,51,None,Responsive,High,0–7,High,0.6408088247955335,2025-06-14,0
ACCT01534,User_1534,0.44479482740266263,15,28954.953552523653,2025-06-24,Car Loan,North,2025-06-16,Irregular,1,ATM,LINE,42,0.97,0.44,Business Owner,Low,Emergency,Stage 1,5,Escalate,36,25630.90039916536,72,None,Responsive,High,8–30,Mid,0.6451069956057695,2025-06-27,1
ACCT01535,User_1535,0.0,32,85511.10429432215,2025-07-20,SME Loan,South,2025-06-17,Irregular,1,BankBranch,LINE,3,0.65,0.52,Unemployed,Low,Emergency,Stage 2,2,Escalate,29,79913.44243864207,26,Voice,Responsive,High,8–30,High,0.5462865016481975,2025-06-20,0
ACCT01536,User_1536,0.0,19,57606.586903131305,2025-06-28,Personal Loan,Northeast,2025-06-23,Irregular,2,ATM,SMS,45,0.54,0.23,Salaried,Low,Investment,Stage 2,5,LINE Bot,56,45900.73356738286,75,None,Slow,High,8–30,High,0.8264059674901794,2025-06-15,0
ACCT01537,User_1537,1.917200213139433,21,18737.217362329462,2025-07-08,Personal Loan,Bangkok,2025-06-18,Irregular,1,MobileApp,SMS,5,0.47,0.43,Unemployed,Low,Investment,Stage 0,6,LINE Bot,56,51539.58291845024,75,None,Ignored,Low,8–30,High,0.9709809323381106,2025-06-18,0
ACCT01538,User_1538,0.0,7,28176.661400284353,2025-06-13,Personal Loan,Bangkok,2025-06-04,Monthly,1,ATM,LINE,37,0.94,0.66,Business Owner,Low,Emergency,Stage 0,3,Escalate,30,16000.507554560034,83,LINE,Responsive,Low,0–7,Mid,0.653918642018817,2025-07-06,1
ACCT01539,User_1539,0.0,9,58680.941080886725,2025-08-01,Credit Card,Bangkok,2025-05-21,Weekly,3,MobileApp,SMS,32,0.2,0.05,Unemployed,High,Emergency,Stage 2,7,Escalate,18,21140.773260844446,87,Voice,Responsive,Low,8–30,Mid,0.7396677160247979,2025-06-30,1
ACCT01540,User_1540,0.0,27,30492.199160319335,2025-06-19,Personal Loan,Bangkok,2025-05-30,Monthly,2,LINE,SMS,17,0.93,0.65,Freelancer,Medium,Consumption,Stage 2,9,LINE Bot,45,8813.911292245208,45,LINE,Responsive,High,8–30,Low,0.49953493553248834,2025-07-10,1
ACCT01541,User_1541,0.8649701898987275,18,19231.564293964166,2025-06-22,Personal Loan,North,2025-06-08,Weekly,0,LINE,Email,33,0.79,0.88,Unemployed,High,Consumption,Stage 0,10,LINE Bot,37,28752.099313331615,15,LINE,Slow,Medium,8–30,Mid,1.0,2025-06-15,0
ACCT01542,User_1542,4.094503193339488,8,95282.17594598538,2025-06-16,SME Loan,North,2025-07-07,Weekly,1,LINE,SMS,9,0.98,0.13,Unemployed,Medium,Investment,Stage 0,1,Escalate,46,40238.20683428166,59,LINE,Ignored,Low,8–30,High,0.7665086574369171,2025-06-25,0
ACCT01543,User_1543,4.09251842909574,14,95227.44959141618,2025-07-02,Credit Card,Bangkok,2025-05-16,Weekly,5,MobileApp,Email,18,0.16,0.09,Unemployed,Medium,Emergency,Stage 1,6,Call,27,22378.348667553186,45,None,Slow,High,8–30,Mid,0.6649804885118954,2025-07-07,1
ACCT01544,User_1544,0.0,18,77784.51414050175,2025-07-02,Credit Card,Northeast,2025-06-28,Irregular,4,MobileApp,Phone,10,0.66,0.34,Freelancer,High,Investment,Stage 0,3,Escalate,61,44767.12478742208,76,None,Slow,High,8–30,High,0.5964501623245143,2025-06-23,0
ACCT01545,User_1545,0.0,0,94632.51429623054,2025-07-09,Personal Loan,Central,2025-06-19,Irregular,1,MobileApp,LINE,26,0.65,0.62,Freelancer,High,Consumption,Stage 2,10,Escalate,57,11767.150562217248,35,SMS,Slow,Low,0–7,Low,0.5716488353326968,2025-06-25,0
ACCT01546,User_1546,1.5175485121500474,11,87061.52991905794,2025-06-13,Credit Card,Bangkok,2025-06-18,Monthly,4,ATM,Email,55,0.95,0.65,Business Owner,Low,Consumption,Stage 0,2,LINE Bot,38,35605.077452200414,19,LINE,Responsive,High,8–30,Mid,0.8526136245968362,2025-07-03,1
ACCT01547,User_1547,0.0,8,82744.85846186736,2025-07-20,Home Loan,Northeast,2025-06-15,Monthly,0,MobileApp,Email,42,0.89,0.34,Salaried,Medium,Emergency,Stage 2,9,Call,25,72830.98546692502,4,LINE,Responsive,Low,8–30,High,0.7184112740256481,2025-07-10,1
ACCT01548,User_1548,0.6935837996389319,24,7203.021304225833,2025-06-20,Car Loan,South,2025-05-22,Weekly,4,BankBranch,Email,70,0.09,0.81,Salaried,High,Consumption,Stage 1,9,Escalate,38,32171.389591576146,24,None,Ignored,Low,8–30,Mid,0.9536421631572298,2025-06-23,0
ACCT01549,User_1549,1.6021605567693806,30,90560.9461289984,2025-08-01,Car Loan,North,2025-07-03,Monthly,0,MobileApp,SMS,15,0.28,0.55,Unemployed,Medium,Investment,Stage 0,2,Call,59,16849.393075689597,69,None,Slow,Medium,8–30,Mid,0.927824186544748,2025-06-28,1
ACCT01550,User_1550,3.193866447768615,10,79983.19878544645,2025-07-14,Home Loan,South,2025-06-11,Weekly,2,ATM,LINE,50,0.73,0.64,Freelancer,High,Consumption,Stage 2,2,LINE Bot,58,69379.49214557088,91,SMS,Ignored,Low,8–30,High,0.7716356354125673,2025-06-20,0
ACCT01551,User_1551,0.29969184704009444,23,58958.17878967963,2025-06-15,Car Loan,Bangkok,2025-05-11,Weekly,4,ATM,SMS,26,0.23,0.79,Business Owner,High,Emergency,Stage 2,2,LINE Bot,26,22837.25207117103,48,None,Slow,Medium,8–30,Mid,0.8196755376480811,2025-06-28,1
ACCT01552,User_1552,0.2626524996460683,15,4534.172639623133,2025-06-26,Home Loan,Bangkok,2025-06-18,Irregular,2,LINE,Email,13,0.77,0.43,Business Owner,Medium,Emergency,Stage 0,8,Send SMS,34,55849.39764091631,4,Voice,Slow,Medium,8–30,High,0.8731366756207397,2025-06-18,0
ACCT01553,User_1553,0.0,27,85933.78543318891,2025-07-21,Home Loan,Bangkok,2025-06-17,Monthly,5,ATM,Phone,57,0.23,0.68,Unemployed,Low,Emergency,Stage 0,3,LINE Bot,44,74778.26832655436,4,None,Slow,High,8–30,High,0.7279479404691847,2025-06-27,1
ACCT01554,User_1554,0.0,33,96808.83680606121,2025-07-09,SME Loan,South,2025-05-19,Irregular,2,ATM,SMS,65,0.42,0.44,Business Owner,Low,Investment,Stage 0,4,Escalate,59,67380.87906757144,90,LINE,Slow,Low,8–30,High,0.9150508869208358,2025-06-27,1
ACCT01555,User_1555,0.10704221619694654,16,96209.91930658642,2025-06-30,Home Loan,North,2025-06-19,Monthly,0,LINE,Email,19,0.74,0.51,Freelancer,High,Emergency,Stage 0,1,LINE Bot,64,28419.17747990749,59,None,Responsive,Medium,8–30,Mid,0.5943899589317676,2025-06-17,0
ACCT01556,User_1556,1.0847310136323562,5,26087.50201775018,2025-06-14,Car Loan,North,2025-06-23,Weekly,3,LINE,SMS,5,0.01,0.13,Unemployed,High,Consumption,Stage 0,10,LINE Bot,23,30205.765044207674,79,LINE,Slow,Low,0–7,Mid,0.9619426768558429,2025-07-01,1
ACCT01557,User_1557,1.967169252466499,26,55768.70091242356,2025-08-02,Home Loan,South,2025-06-19,Monthly,1,BankBranch,LINE,66,0.85,0.94,Business Owner,High,Consumption,Stage 0,1,Send SMS,40,53159.0677226264,25,None,Responsive,High,8–30,High,0.8578372201921717,2025-07-09,1
ACCT01558,User_1558,0.0,4,32449.159708870142,2025-07-06,Car Loan,South,2025-05-26,Monthly,3,ATM,LINE,12,0.25,0.36,Unemployed,Low,Consumption,Stage 2,5,Escalate,60,44645.41450215326,35,SMS,Ignored,High,0–7,High,0.5522420123844268,2025-07-13,1
ACCT01559,User_1559,3.5353771379190437,23,43542.30286701886,2025-08-06,Personal Loan,Bangkok,2025-05-15,Weekly,5,BankBranch,Email,40,0.34,0.3,Salaried,High,Emergency,Stage 1,3,Send SMS,61,16043.845094502076,72,Voice,Ignored,High,8–30,Mid,0.7037058016942193,2025-06-21,0
ACCT01560,User_1560,0.0,26,94091.16545711958,2025-06-23,Credit Card,Central,2025-05-22,Weekly,0,BankBranch,SMS,22,0.4,0.26,Salaried,Medium,Consumption,Stage 2,5,Escalate,19,24966.507409915914,31,None,Slow,Low,8–30,Mid,0.9980401865183824,2025-06-25,0
ACCT01561,User_1561,0.7472654113031277,10,21283.820959631,2025-07-17,Personal Loan,Northeast,2025-05-11,Irregular,5,BankBranch,LINE,22,0.36,0.26,Freelancer,High,Investment,Stage 1,1,Escalate,52,39506.706753828985,18,Voice,Ignored,Medium,0–7,Mid,0.8639422951240201,2025-06-22,0
ACCT01562,User_1562,0.0,16,100244.8029999916,2025-07-24,Car Loan,Northeast,2025-06-08,Monthly,5,LINE,SMS,35,0.33,0.35,Unemployed,Low,Investment,Stage 2,5,Call,44,40039.41263735578,63,SMS,Ignored,Low,8–30,High,0.6269219958902852,2025-07-07,1
ACCT01563,User_1563,0.0,26,88572.22707603699,2025-07-14,Home Loan,Bangkok,2025-06-10,Weekly,1,LINE,Email,38,0.22,0.77,Salaried,Low,Emergency,Stage 0,8,LINE Bot,58,79131.7639252728,48,None,Slow,Low,8–30,High,0.6461339154710406,2025-07-09,1
ACCT01564,User_1564,2.5580907927220995,12,36556.06175318668,2025-07-14,Home Loan,North,2025-05-26,Monthly,0,ATM,SMS,33,0.92,0.46,Unemployed,Low,Consumption,Stage 1,10,Send SMS,59,60970.66382695759,27,SMS,Ignored,High,8–30,High,0.7494317016513978,2025-07-13,1
ACCT01565,User_1565,1.5836877941848668,8,39103.165384811065,2025-08-07,Credit Card,North,2025-06-29,Monthly,1,BankBranch,LINE,1,0.63,0.8,Salaried,Medium,Investment,Stage 1,8,Escalate,27,69619.08420181683,63,None,Slow,High,0–7,High,0.6795628650511576,2025-07-03,1
ACCT01566,User_1566,0.0,21,8399.335818584628,2025-06-26,Car Loan,Bangkok,2025-05-30,Weekly,2,LINE,SMS,7,0.4,0.36,Business Owner,High,Emergency,Stage 0,2,Call,34,15711.98674722727,61,SMS,Responsive,Low,8–30,Mid,0.8641446274760856,2025-06-26,1
ACCT01567,User_1567,0.5839814344497438,2,60635.818784289804,2025-07-16,Car Loan,Northeast,2025-05-18,Monthly,2,BankBranch,LINE,39,0.5,0.35,Business Owner,Low,Consumption,Stage 1,8,Escalate,25,47206.90627043351,16,SMS,Slow,High,0–7,High,0.8695022472861971,2025-07-02,1
ACCT01568,User_1568,1.5118784354081989,0,20698.440193575985,2025-06-27,Credit Card,Central,2025-06-05,Irregular,0,ATM,SMS,63,0.99,0.31,Salaried,High,Investment,Stage 0,2,LINE Bot,45,43463.90078493712,82,LINE,Responsive,High,0–7,High,0.7661314474283759,2025-06-30,1
ACCT01569,User_1569,0.0,10,89942.30732127353,2025-07-07,Credit Card,Northeast,2025-05-12,Irregular,5,LINE,Phone,25,0.23,0.87,Unemployed,Low,Investment,Stage 2,7,LINE Bot,50,55220.65697297007,48,LINE,Ignored,Medium,0–7,High,0.7743677797508836,2025-06-16,0
ACCT01570,User_1570,0.0,25,83875.67839067885,2025-07-01,SME Loan,Northeast,2025-06-18,Monthly,5,BankBranch,LINE,31,0.77,0.42,Salaried,Low,Consumption,Stage 0,7,Escalate,39,69697.29337718876,53,None,Ignored,Medium,8–30,High,0.7957772685041261,2025-07-03,1
ACCT01571,User_1571,1.8185293592436542,23,69102.98112321537,2025-06-29,Car Loan,Bangkok,2025-05-14,Monthly,2,ATM,Email,23,0.33,0.67,Unemployed,Medium,Consumption,Stage 2,10,Call,42,62896.920112814274,34,LINE,Responsive,High,8–30,High,0.8373399367213987,2025-06-28,1
ACCT01572,User_1572,0.0,26,26536.914781482163,2025-07-05,Credit Card,South,2025-05-14,Monthly,3,MobileApp,SMS,19,0.16,0.34,Salaried,Low,Consumption,Stage 1,2,LINE Bot,46,32906.3506751948,71,None,Responsive,Medium,8–30,Mid,0.9535821543498768,2025-06-20,0
ACCT01573,User_1573,1.1971158643332585,21,34293.10277969677,2025-07-14,Credit Card,South,2025-06-03,Weekly,2,BankBranch,Phone,65,0.41,0.35,Freelancer,Low,Investment,Stage 0,2,LINE Bot,42,36589.41782669197,60,SMS,Ignored,Medium,8–30,Mid,0.6328601410916982,2025-07-02,1
ACCT01574,User_1574,0.0,30,38593.18492021838,2025-07-09,SME Loan,Bangkok,2025-06-22,Monthly,1,MobileApp,SMS,29,0.01,0.94,Salaried,Low,Emergency,Stage 1,10,Call,18,57762.250823584305,71,SMS,Responsive,Medium,8–30,High,0.7706047107132573,2025-06-25,0
ACCT01575,User_1575,1.5528599648670527,2,66124.42148640289,2025-07-16,Credit Card,Northeast,2025-05-15,Weekly,0,BankBranch,SMS,34,0.11,0.47,Unemployed,High,Consumption,Stage 2,2,LINE Bot,46,36672.652410010945,33,None,Responsive,Low,0–7,Mid,0.7631751210187508,2025-06-18,0
ACCT01576,User_1576,0.34871703540503285,10,58482.80916885365,2025-07-08,SME Loan,North,2025-06-05,Weekly,3,BankBranch,SMS,1,0.39,0.26,Unemployed,Low,Investment,Stage 0,4,Send SMS,31,61475.22815022572,69,Voice,Responsive,High,8–30,High,0.8431201333890225,2025-06-15,0
